segment_id,recording_id,speaker_group_id,dataset_split,duration_seconds,audio_path,review_status,transcription,final_selection
REC034_SEG0014,REC034,SPK002,train,11.696,data/processed/segments/REC034/REC034_SEG0014.wav,included,rebḥant ureṭni teseqsiɣ ixef inu qars maɣar wami ḥeqqb ɣaḍ za ɣ tmamin min qqan lɛulama aki manaya ufi ɣasen ntmeɣ bzzaf ndɣummur amaysmys zarren,yes
REC034_SEG0015,REC034,SPK002,train,3.44,data/processed/segments/REC034/REC034_SEG0015.wav,included,ṭamesrayṭa mara ṭraḥeḍ a sḥab ɛilm nnefs,yes
REC034_SEG0016,REC034,SPK002,train,12.216,data/processed/segments/REC034/REC034_SEG0016.wav,included,tafḍ ɣasen ijjen nnaḍariya ijjen latiyuri qqanas prupurciunaliti niɣ nnadariya nnisbiyya min dak ṭeqqar ṭeqqarak cḥar ma zzaman,yes
REC034_SEG0017,REC034,SPK002,train,8.12,data/processed/segments/REC034/REC034_SEG0017.wav,included,itcekkal ijj n ijj n nniseba ṭemɣa zi lḥayet inek cḥa ma yɛedda cway cway cḥar ma lmudda zamaniya ni tcekkal,yes
REC034_SEG0018,REC034,SPK002,train,12.624,data/processed/segments/REC034/REC034_SEG0018.wav,included,ijjen nnisba tamezyant zi ṭudaṭ inek rweqṭ iggʷa ḍeɣya akum dcarḥeɣ rux mara teɛqqarem umi ira nedja ḍ imezyanen ira anebdu u ytkemmir,yes
REC034_SEG0019,REC034,SPK002,train,3.792,data/processed/segments/REC034/REC034_SEG0019.wav,included,axmi tfekkaɣ rebɛad inebḍuṭen sseɛdixṭen,yes
REC034_SEG0020,REC034,SPK002,train,13.768,data/processed/segments/REC034/REC034_SEG0020.wav,included,essawid abbi am cɣer sseɛḍiɣ ɛam ikmer g unebḍu ɛaḍ teɛqereɣ x rebḥa umi ɣas hggʷiɣ ɛqreɣ ṭwaret tamezgarut umi hwiɣ a rebḥar bra baba dg imeddukar inu ɛeqereɣ,yes
REC034_SEG0021,REC034,SPK002,train,2.696,data/processed/segments/REC034/REC034_SEG0021.wav,included,ɛeqreɣ x familya ir ditasen zi lxarij,yes
REC034_SEG0022,REC034,SPK002,train,12.4,data/processed/segments/REC034/REC034_SEG0022.wav,included,ɛeqreɣ xmi ira nteɛya ɛeqreɣ x djeyari ira nteffeɣ a parki ɛeqreɣ anebdu sḥissid zakes deqqaḍas manaya gads ɛam walakin gi lḥaqiqa min daɣ qqan ruxa lɛulama n ɛilm nnefs,yes
REC034_SEG0023,REC034,SPK002,train,3.504,data/processed/segments/REC034/REC034_SEG0023.wav,included,gi gi naḍariya ya ṭanitin prupursiunal ṭiyuri,yes
REC034_SEG0024,REC034,SPK002,train,11.6,data/processed/segments/REC034/REC034_SEG0024.wav,included,qanak si nurmal azzaks s tesḥisseḍ ira imɣa tsemma anebdu nni ḍameqqran maɣa mizi anebdu nni ytcekkal ijjen n prupurcen prupurcenal ṭiyuri,yes
REC034_SEG0025,REC034,SPK002,train,11.792,data/processed/segments/REC034/REC034_SEG0025.wav,included,ṭusad zi prupurcen nnisbiya niɣ nnisba yɛni a nebdu nni mecḥar i gi itcekkal ḍ nnisba zi ṭuḍaṭ inek ṭekmer maṭalann ijjen xmessnin niɣ ḍ stesnin,yes
REC034_SEG0026,REC034,SPK002,train,8.016,data/processed/segments/REC034/REC034_SEG0026.wav,included,anebdu nni atafeḍ ytcekkal ijjen ɛicrin gi miya zi ṭudaṭ ines niɣ lɛam itcekkal ɛicrin gi miya zi ṭudaṭ ines,yes
REC034_SEG0027,REC034,SPK002,train,9.648,data/processed/segments/REC034/REC034_SEG0027.wav,included,walakin xmi ntnumɣa maṭalan necc eggʷaɣ ruxa weḥdu ṭraṭin iseggusa ɛam itcekkal mara neggas reḥsab teqriban ṭraṭa gi miya,yes
REC034_SEG0028,REC034,SPK002,train,10.832,data/processed/segments/REC034/REC034_SEG0028.wav,included,zi ɛicrin gi miya ɣa ṭraṭa gi miya bezzaf u mara nessiwer x ci ijjen ɣa ssetin sna tiri ɛam ytcekkal waḥit gi miya niɣ waḥit ḍ uzgen,yes
REC034_SEG0029,REC034,SPK002,train,13.296,data/processed/segments/REC034/REC034_SEG0029.wav,included,lmuhim lɛulama n ɛilem nnefs ɣasen ṭamsrayṭa qanak kur ma nemɣa wussan ṭemziyyen yɛni rweqṭ iɛedda deɣya walakin amux izareɣ udji bu ḍ manaya udji bu ḍ wa ḍ ssabab,yes
REC034_SEG0030,REC034,SPK002,train,8.336,data/processed/segments/REC034/REC034_SEG0030.wav,included,amux ettafeɣ necc qaɣ zeɛma reɛqer nneɣ etmiyyaz rḥajeṭ igidja itɛicit ḍ jdiḍ itɛicit di ḍwaret tamezgarut,yes
REC034_SEG0031,REC034,SPK002,train,14.128,data/processed/segments/REC034/REC034_SEG0031.wav,included,ḍ reḥwayej igidja n itɛiciṭen kur nha n qarasen necnin arutin ɣar xmi ḍeggʷerent riyyam ḍ arrutin waha maṭalan ṭaḥed a rxedmeṭ a ṭmenya n ssbaḥ ṭeffeɣd a setta zi ṭmenya ɣa setta kur nha lɛam ikmer iḍeggʷer manayenni ḍarruṭin,yes
REC034_SEG0032,REC034,SPK002,train,12.048,data/processed/segments/REC034/REC034_SEG0032.wav,included,uxa raɛqre ḥma aci pruṭija cek imken aḍ isejjel nha amezgaru umi ṭraḥeḍ a rxeḍmeṭ ḥma atɛqreḍ x imeḥdan ḍ jḍiḍ maṭalan mara tsɣuriḍ niɣ mara txedmed ḍgi can lbiru ḥma tɛeqreḍ x iwḍan nni kik ixeddmen,yes
REC034_SEG0033,REC034,SPK002,train,11.952,data/processed/segments/REC034/REC034_SEG0033.wav,included,walakin ɣir ateɛda ssimana tnayen ṭraṭa safi rɛqer nek u tɣimici yteɛqar niɣ ytsejjal ussan igiɛedden tsemma iḍeggʷer nhara am ṭiwcca,yes
REC034_SEG0034,REC034,SPK002,train,12.312,data/processed/segments/REC034/REC034_SEG0034.wav,included,gi ṭemzi nneɣ ira kurci dejḍiḍ nha amezgaru mig ṭraḥed a medrasa imeddukar imezgura ṭiggʷḍi ṭamezgarut kumbati ṭamezgarut refraḥeṭ inek ṭamezgarut wami tesɣiṭ ttrumbu wami ṭeɛyaḍ bulaṭ,yes
REC034_SEG0035,REC034,SPK002,train,5.592,data/processed/segments/REC034/REC034_SEG0035.wav,included,niɣ i tḥamucin umi ɛyant llastik ṭwaret temezgarut iɛni kulci ira ḍ jḍiḍ,yes
REC034_SEG0036,REC034,SPK002,train,10.28,data/processed/segments/REC034/REC034_SEG0036.wav,included,amma rux bezzaf n wessan nneɣ temcabahen suyenni tafed bnadem iteɛqar x kunji niɣ livakuns ines kta zi min yteɛqar,yes
REC034_SEG0037,REC034,SPK002,train,8.488,data/processed/segments/REC034/REC034_SEG0037.wav,included,x l ayam lɛadiya x wussan i gidja gi rxdemeṭ niɣ s manayenni qqaras kur nha ixessa tiri dakes cin tmesrayṭ dejdid,yes
REC034_SEG0038,REC034,SPK002,train,6.32,data/processed/segments/REC034/REC034_SEG0038.wav,included,maɣa mizi riyam nni nsɛedd gi arrutin am cɣar n tsiyyabiṭen gi rexwa waha,yes
REC034_SEG0039,REC034,SPK002,train,12.424,data/processed/segments/REC034/REC034_SEG0039.wav,included,ḍin ijjen tɣemmaṭ nedden ḍi ɛilem tsemma laɛsab amux ṭessnem rux raɛqer n bnadem daks laɛsab bezzaf daksen nurunz iseqqan s t gllinziṭ bezzaf n laɛsab,yes
REC034_SEG0040,REC034,SPK002,train,13.448,data/processed/segments/REC034/REC034_SEG0040.wav,included,tkuwwanentid reɛqer n bnaḍem xumi ida xeqqan lɛulama ruxa n ɛilm laɛsab qanak aweddi qa xmi tmunɣa bnadem raɛqer nnes wu tirici atrakted ɣa lḥayat bicakel ɛam iɛni bnadem xmi gitenumɣa,yes
REC034_SEG0041,REC034,SPK002,train,11.632,data/processed/segments/REC034/REC034_SEG0041.wav,included,iqqaral kulci zriɣṭ rebḥa zriɣṭ rbar zriɣṭ meɣrib zriɣt uruppa zriɣt kulci zriɣṭ iɛni qlil ḍrus n tmesrayin igidja tawḍent,yes
REC034_SEG0042,REC034,SPK002,train,11.664,data/processed/segments/REC034/REC034_SEG0042.wav,included,aḍ leftent lintibah ammux das neqqa s taɛrabṭ iɛni dd add kkaptant lintibah n ssiyda wanitin maṭalan mara aqaṭ gi cin ijjen lejtimaɛ maṭalan adnawi ci jjjen ɣas ṭementacasna,yes
REC034_SEG0043,REC034,SPK002,train,6.512,data/processed/segments/REC034/REC034_SEG0043.wav,included,w nedden ɣas ṭmenyu ṭmanin sna aṭneg gi nafs lejtimaɛ wenni umi ɣa ṭedja ṭementacasna ad ikapta kulci,yes
REC034_SEG0044,REC034,SPK002,train,9.328,data/processed/segments/REC034/REC034_SEG0044.wav,included,ad iɛeqer min dinna wa min dinna win miɣd ḍ issiwer wa netta muxasiga yssiwer min dran iwḍan nni akiḍes din bnaḍem mara ɣas ṭmenyu ṭmanin sna,yes
REC034_SEG0045,REC034,SPK002,train,8.784,data/processed/segments/REC034/REC034_SEG0045.wav,included,imken lejtimaɛ nni tsemma amuni nni gan u ṭit aṭiraci ytma wyteɛqir x walu,yes
REC034_SEG0046,REC034,SPK002,train,9.392,data/processed/segments/REC034/REC034_SEG0046.wav,included,s manaya lɛulama rux n ɛilm laɛsab qanak raɛquraṭ yiwḍan ig numɣan uxeddmen ci s ṭazzra,yes
REC034_SEG0047,REC034,SPK002,train,10.672,data/processed/segments/REC034/REC034_SEG0047.wav,included,am raɛquraṭ iwḍan imezzyanen ɛaḍ xubiniṭ raɛquraṭ n xubiniṭ tsejjalen ṭṭafasi l ditilz kur dqiqeṭ kta zi raɛquraṭ iwḍan innumɣan,yes
REC034_SEG0048,REC034,SPK002,train,4.208,data/processed/segments/REC034/REC034_SEG0048.wav,included,u manaya ɛadi banḍem ɣir aḍinnumɣa ciḥaja u ytɛeqqir ci bezzaf,yes
REC034_SEG0049,REC034,SPK002,train,14.16,data/processed/segments/REC034/REC034_SEG0049.wav,included,u din ijjen n tmsaryṭ nedden bnisba i ddupamin ddupamin ḍ ijjen kimikal ḍ ijjen lmadda aqat ɣaneɣ gi ddat nneɣ niɣ tferrazitid ddat nneɣ dssufuɣitid ddat nneɣ nettaṭ,yes
REC034_SEG0050,REC034,SPK002,train,8.912,data/processed/segments/REC034/REC034_SEG0050.wav,included,ṭssexdam rɛqer iɛni t eksita nniḍam lɛasabi iɣaneɣ ḍ sɛuna bnadem ḥma adḍi kunsentra kta axm n tnumɣa,yes
REC034_SEG0051,REC034,SPK002,train,8.944,data/processed/segments/REC034/REC034_SEG0051.wav,included,iḍeggʷer ɣaneɣ ddupamin inqes zi umi ira nedja ḍimezzyanen reḥwayejja s ṭnayen qqant belli ira bnaḍem i gi nnumɣan,yes
REC034_SEG0052,REC034,SPK002,train,9.712,data/processed/segments/REC034/REC034_SEG0052.wav,included,u itkapti ci bezzaf n tmesrayin gi nha ines suyenni ytbanazd nnha iggʷa ḍeɣya minzi uḍaks bu ljadid wu ḍegs bu cin tmesrayeṭ ḍ jdiḍ,yes
REC035_SEG0001,REC035,SPK002,train,7.376,data/processed/segments/REC035/REC035_SEG0001.wav,included,azul ayṭma suyṭma ssitemeɣ atirim mliḥ akiwem umaḍkum ayyub nhara giɣ taqedjabut,yes
REC035_SEG0002,REC035,SPK002,train,8.112,data/processed/segments/REC035/REC035_SEG0002.wav,included,sfekkarayad umi ira nteɛya gi ṭemzi ita ntegas ṭaqedjabut nteɛya bulaṭ niɣ nṭeɛya trumbuw nteg ṭaqedjabut,yes
REC035_SEG0003,REC035,SPK002,train,10.192,data/processed/segments/REC035/REC035_SEG0003.wav,included,ṭaqedjabut ytegid xelli ḍ ijjen umedukker inu qanas acraf axmi ytɛya gitarra yteged rbɛaḍ n vidiyuṭ iqqaras iqqaraneɣd qa teggeɣd ṭaqedjabut,yes
REC035_SEG0004,REC035,SPK002,train,8.464,data/processed/segments/REC035/REC035_SEG0004.wav,included,emi kumenniɣ ḍ taqjabut mizi wazzuɣ bu aḍ ggeɣ vidyu wazzuɣ bu aḍ ggeɣ pudkast azzuɣ anessiwer ciḥaja anemhawad,yes
REC035_SEG0005,REC035,SPK002,train,1.52,data/processed/segments/REC035/REC035_SEG0005.wav,included,aneg ijjen tɣimit,yes
REC035_SEG0006,REC035,SPK002,train,13.136,data/processed/segments/REC035/REC035_SEG0006.wav,included,am cɣer ṭeqqimed ak cin umdduker nkum niɣ ak ijjen zi familya temhawaḍem x rebɛaḍ n tmesrayin i idja thimmant thimmataneɣ necnin sḥab arif ṭawa n arif yessis n arif ṭaxrasta ṭamezgarut,yes
REC035_SEG0007,REC035,SPK002,train,7.376,data/processed/segments/REC035/REC035_SEG0007.wav,included,azzuɣ ad ssiwer x xires n trifiṭ niɣ x lluɣa rrifiya lluɣa nṭirifiṭ,yes
REC035_SEG0008,REC035,SPK002,train,7.664,data/processed/segments/REC035/REC035_SEG0008.wav,included,maɣa dixdaɣ itsemma lmuḍuɛa wanitin i ṭexerast tamezdarut mizi ruxa setesnin zggʷami kenniw ṭessnem,yes
REC035_SEG0009,REC035,SPK002,train,9.104,data/processed/segments/REC035/REC035_SEG0009.wav,included,tegeɣ vidyuṭ cway n tzemma tiquḍaḍin ssermaḍeɣ iress n tmaziɣṭ i yewdan iṭippaḍren,yes
REC035_SEG0010,REC035,SPK002,train,10.544,data/processed/segments/REC035/REC035_SEG0010.wav,included,min baynihim rux sḥab dyaspura dduzyam jinerasyun dyaspura yenni i djan paḍren iress n lwalidin nsen niɣ n rejdud nsen,yes
REC035_SEG0011,REC035,SPK002,train,3.76,data/processed/segments/REC035/REC035_SEG0011.wav,included,u nhara niɣas anssiwer ciḥaja x lluɣa niɣ x iress,yes
REC035_SEG0012,REC035,SPK002,train,8.784,data/processed/segments/REC035/REC035_SEG0012.wav,included,lluɣa nettaṭ ḍ ijjen abiying ijjen lmexluq i ydja yedda,yes
REC035_SEG0013,REC035,SPK002,train,2.704,data/processed/segments/REC035/REC035_SEG0013.wav,included,ma meɛna yedda iɛni,yes
REC035_SEG0014,REC035,SPK002,train,12.272,data/processed/segments/REC035/REC035_SEG0014.wav,included,ilɣuswa i il imi deteɣem s tfransist iɛni itic esteqbaled rebɛaḍ n lkalimat niɣ rbɛad n letiɣm niɣ rbɛad n lizikseprisun,yes
REC035_SEG0015,REC035,SPK002,train,12.4,data/processed/segments/REC035/REC035_SEG0015.wav,included,u manaya itentabaq x kulci lluɣaṭ lɛalam ikmer ṭafransist ak ḍ glinziṭ ṭafransisṭ ak ṭspanyutḍ spanyu ak ak ṭitaleṭ xususan lluɣaṭ i gidjant,yes
REC035_SEG0016,REC035,SPK002,train,7.696,data/processed/segments/REC035/REC035_SEG0016.wav,included,lluɣaṭ n dduwal i gidjan uḍsent a wayawya maɣa minzi tiri din ijjen n interkambyu tiri ḍin ijjen n lecunj,yes
REC035_SEG0017,REC035,SPK002,train,13.584,data/processed/segments/REC035/REC035_SEG0017.wav,included,u ṭarifiṭ udji bu ḍ leksepsyun xli ṭarifiṭ xli ḍ nettaṭ ḍ ijjen n lluɣa i gi dja ssiwrent rejduḍ nneɣ ḍruruf tsemma n wussan niṭni ssawaren s ṭrifiṭ,yes
REC035_SEG0018,REC035,SPK002,train,11.28,data/processed/segments/REC035/REC035_SEG0018.wav,included,u ṭarifit xelli ḍ nettat ṭuwid rebɛaḍ n litiɣm zi abara zi ṭespanyut zi ṭeɛrabṭ zi ṭfransisṭ zi bezzaf n lluɣaṭ,yes
REC035_SEG0020,REC035,SPK002,train,5.872,data/processed/segments/REC035/REC035_SEG0020.wav,included,iqḍiman qqaɛ yufiɣ hwa ijjen llutiɣm aɣarrabu,yes
REC035_SEG0021,REC035,SPK002,train,8.56,data/processed/segments/REC035/REC035_SEG0021.wav,included,aɣarrabu kurci itɣiraneɣ qa ḍ ijjen n ṭtiɣm ijjen n lkalima tarifiṭ niɣ tmazixṭ,yes
REC035_SEG0022,REC035,SPK002,train,11.824,data/processed/segments/REC035/REC035_SEG0022.wav,included,walakin ufiɣ annahu aɣarrabu yusadd zi lluɣa lyunanya akarrabus lluɣa niɣ iress ḍ ijjen lbiying ijjen n lmexluk idja yedda,yes
REC035_SEG0023,REC035,SPK002,train,7.728,data/processed/segments/REC035/REC035_SEG0023.wav,included,u lluɣa nettaṭ trufelita niɣ ḍ ijjen n tisiṭ n lidentiti,yes
REC035_SEG0024,REC035,SPK002,train,2.128,data/processed/segments/REC035/REC035_SEG0024.wav,included,xmi ssawer xl iduntiti irifiyen,yes
REC035_SEG0025,REC035,SPK002,train,11.888,data/processed/segments/REC035/REC035_SEG0025.wav,included,nessawar x yewḍan ira ḍ imjahḍen ira ddafaɛen x ixefen nsen ɣasen rebɛad n lilinye ɣuj iɛni ɣasen rebɛad n lilimit ɛemmas ma,yes
REC035_SEG0026,REC035,SPK002,train,9.136,data/processed/segments/REC035/REC035_SEG0026.wav,included,jjan ḥed aṭen tiɛda min baynihem lkarama nsen min baynihem ṭamɣaṭ min baynihem ṭammurṭ min baynihem bezzaf n tmesrayin dunk,yes
REC035_SEG0027,REC035,SPK002,train,13.904,data/processed/segments/REC035/REC035_SEG0027.wav,included,lluɣa ṭarifiṭ tɣuflita liduntiti irifiyen u ṭsejeḥ ci i lakummunikasyun waha transmita ijjen n ṭṭariqa nliɛic irifiyen,yes
REC035_SEG0028,REC035,SPK002,train,6.896,data/processed/segments/REC035/REC035_SEG0028.wav,included,transmita ijjen n ṭṭariqa ijjen n lafizyun i rifiyen mux sḥissan mik tfekkan mik txarrasen ila axerih,yes
REC035_SEG0029,REC035,SPK002,train,4.048,data/processed/segments/REC035/REC035_SEG0029.wav,included,iress xelli ḍ netta ɛaweḍ niɣ ṭarifiṭ,yes
REC035_SEG0030,REC035,SPK002,train,13.104,data/processed/segments/REC035/REC035_SEG0030.wav,included,ḍ ijjen n lammi mwaḥ kullektifḍ ijjen n ḍḍakira jamaɛya kul teɣm giḍrifiṭ niɣ ku l pruviɣb niɣ kur izri gi ṭrifiṭ ḍ ijj,yes
REC035_SEG0031,REC035,SPK002,train,3.856,data/processed/segments/REC035/REC035_SEG0031.wav,included,lmuwruṭ nwaṭiṭ zi rjḍuḍ nneɣ,yes
REC035_SEG0032,REC035,SPK002,train,11.44,data/processed/segments/REC035/REC035_SEG0032.wav,included,dags rebɛaḍ n lemɛani dagss rebɛad nnnnn muxasyini lḥikam ḍ unsajes djan rebɛaḍ n lḥikam ḍagsen,yes
REC035_SEG0033,REC035,SPK002,train,3.312,data/processed/segments/REC035/REC035_SEG0033.wav,included,ḍagsen amhaweḍt waha ṭadeḥḥakṭ fahmed,yes
REC035_SEG0034,REC035,SPK002,train,1.68,data/processed/segments/REC035/REC035_SEG0034.wav,included,rbɛaḍi ddagsen izran,yes
REC035_SEG0035,REC035,SPK002,train,4.56,data/processed/segments/REC035/REC035_SEG0035.wav,included,iḍan lluɣa nettaṭ temsaras am am ijjen kart mimwar,yes
REC035_SEG0036,REC035,SPK002,train,4.656,data/processed/segments/REC035/REC035_SEG0036.wav,included,ijjen kart mimwar trunsmitiḍ dages qqaɛ min ydjan kultuɣel,yes
REC035_SEG0037,REC035,SPK002,train,9.744,data/processed/segments/REC035/REC035_SEG0037.wav,included,u ṭarifiḍ ɣas lɛalaqa ṭemɣa ak lutiɣitwaɣ lutiɣitwaɣ hiyya ḍ ṭammurṭ arif,yes
REC035_SEG0038,REC035,SPK002,train,2.64,data/processed/segments/REC035/REC035_SEG0038.wav,included,ɣas ijjen laliyezun ṭemɣa ak arif,yes
REC035_SEG0039,REC035,SPK002,train,10.0,data/processed/segments/REC035/REC035_SEG0039.wav,included,maṭalan tafeḍ ibeqquyen ɣasen bezzaf n litaɣm ɣasen lɛalaqa ak rebḥa ayṭwayaɣer ɣasen bezzaf n liteɣm ɣasen lɛalaqa ak jbel,yes
REC035_SEG0040,REC035,SPK002,train,6.448,data/processed/segments/REC035/REC035_SEG0040.wav,included,kur abilaj tafeḍ ɣas rebɛad n litiɣem xassin zzakes netta,yes
REC035_SEG0041,REC035,SPK002,train,8.08,data/processed/segments/REC035/REC035_SEG0041.wav,included,rebɛaḍ n remɛani xassin zzaks netta rebɛaḍ n lizanikdut xassin zzaks netta iḍan ɣaneɣ ijjen ladiveɣsiti,yes
REC035_SEG0042,REC035,SPK002,train,12.112,data/processed/segments/REC035/REC035_SEG0042.wav,included,gi ṭrifiṭ imken atiri nssawar ijjen iress xmi kidkum ssawareɣ djan rebɛad zzak wum ḍ ibeqquyan rebɛad ḍ ayṭwayaɣer rebɛaḍiṭ sḥab temsaman rebɛaḍiṭ ḍaytuzin ilaxirih,yes
REC035_SEG0043,REC035,SPK002,train,4.688,data/processed/segments/REC035/REC035_SEG0043.wav,included,walakin kurci tefhamemmay kulci ṭesnem min azzuɣ adiniɣ,yes
REC035_SEG0044,REC035,SPK002,train,1.072,data/processed/segments/REC035/REC035_SEG0044.wav,included,walakin,yes
REC035_SEG0045,REC035,SPK002,train,1.264,data/processed/segments/REC035/REC035_SEG0045.wav,included,gi nafs rweqṭ,yes
REC035_SEG0046,REC035,SPK002,train,6.064,data/processed/segments/REC035/REC035_SEG0046.wav,included,kur abilaj kur ṭaqbirṭ ɣas rebɛad lmufradaṭ ines weḥeds,yes
REC035_SEG0047,REC035,SPK002,train,1.584,data/processed/segments/REC035/REC035_SEG0047.wav,included,wami dyusa uspanyu,yes
REC035_SEG0048,REC035,SPK002,train,1.264,data/processed/segments/REC035/REC035_SEG0048.wav,included,ekriyad,yes
REC035_SEG0049,REC035,SPK002,train,3.248,data/processed/segments/REC035/REC035_SEG0049.wav,included,ṭamdint n lḥusima ṭamdint n lḥusima,yes
REC035_SEG0050,REC035,SPK002,train,3.44,data/processed/segments/REC035/REC035_SEG0050.wav,included,ira udjici qberaspanyu,yes
REC035_SEG0051,REC035,SPK002,train,5.584,data/processed/segments/REC035/REC035_SEG0051.wav,included,ira ḍin rebɛaḍ n beɛda lḥusima ṭusad gi teɣitwaɣ ibeqquyen,yes
REC035_SEG0052,REC035,SPK002,train,1.296,data/processed/segments/REC035/REC035_SEG0052.wav,included,ufi nefs lweqt,yes
REC035_SEG0053,REC035,SPK002,train,4.784,data/processed/segments/REC035/REC035_SEG0053.wav,included,njmɛen dags bezzaf ḍ iwḍan zi bezzaf n redcuraṭ ḍ bezzaf tqebbal,yes
REC035_SEG0054,REC035,SPK002,train,5.392,data/processed/segments/REC035/REC035_SEG0054.wav,included,tafed dags aytemsaman tafed dags ayt ttuzin tafed dags ayṭwayaɣer tafed dags ibeqquyen,yes
REC035_SEG0055,REC035,SPK002,train,3.92,data/processed/segments/REC035/REC035_SEG0055.wav,included,wami njemɛen iwḍana kurci ig idja ira msefraqen qber,yes
REC035_SEG0056,REC035,SPK002,train,3.856,data/processed/segments/REC035/REC035_SEG0056.wav,included,sakand ṭarifiṭ i nssawar gi lḥusima,yes
REC036_SEG0001,REC036,SPK002,train,3.76,data/processed/segments/REC036/REC036_SEG0001.wav,included,azul ayṭma suyṭma ssitemeɣ atirim mliḥ akiwem umaḍkum ayyub,yes
REC036_SEG0002,REC036,SPK002,train,9.648,data/processed/segments/REC036/REC036_SEG0002.wav,included,gi ṭɣimitta amux ḍacum nniɣ a nessiwer x min ḍaneɣ dejjan rejdud nneɣ niɣ lmuwruṭ niɣ min nwaṭ zagsen niɣ min ixessa anwadṭ zagsen,yes
REC036_SEG0003,REC036,SPK002,train,3.216,data/processed/segments/REC036/REC036_SEG0003.wav,included,gi ṭɣimitta a nssiwer gi cinn tmesrayin udjɣent cway,yes
REC036_SEG0004,REC036,SPK002,train,12.464,data/processed/segments/REC036/REC036_SEG0004.wav,included,gi ḍmesrayin igijjan zzaknaɣ yḍu ḍarifi niɣ lmujtamaɛ arifi ira nessen azzuɣ azzakkʷum talbeɣ ict tmesrayṭ mara iɛejbakum tsemma ṭiɣimiṭina iɛejbakum min teg,yes
REC036_SEG0005,REC036,SPK002,train,2.672,data/processed/segments/REC036/REC036_SEG0005.wav,included,partajamṭent ak yiwḍan ḥma adsedjen i min neqqa,yes
